"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間∕進修別","等級別","總計","男生計","女生計","華語先修生男生","華語先修生女生","一年級男生","一年級女生","二年級男生","二年級女生","三年級男生","三年級女生","四年級男生","四年級女生","五年級男生","五年級女生","六年級男生","六年級女生","七年級男生","七年級女生","延修生男生","延修生女生","縣市名稱","體系別"
113,0022,國立臺灣科技大學,07111026,化學工程系_重點產業系所招生,D 日,M 碩士,9,6,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07111026,化學工程系碩士班,D 日,M 碩士,286,160,126,0,0,71,58,76,62,10,6,3,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07111026,化學工程系,D 日,B 四技,417,259,158,0,0,63,38,73,35,62,34,52,47,0,0,0,0,0,0,9,4,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07112015,應用科技研究所,D 日,D 博士,141,85,56,0,0,8,14,17,14,26,13,16,6,7,5,6,3,5,1,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07112015,應用科技研究所_重點產業系所招生,D 日,D 博士,5,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07112015,應用科技研究所,D 日,M 碩士,86,42,44,0,0,16,23,21,20,5,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07112015,應用科技研究所_重點產業系所招生,D 日,M 碩士,4,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07112028,材料科學與工程系_重點產業系所招生,D 日,D 博士,12,8,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07112028,材料科學與工程系博士班,D 日,D 博士,79,64,15,0,0,12,1,16,7,12,3,11,2,2,1,5,0,6,1,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07112028,材料科學與工程系碩士班,D 日,M 碩士,239,162,77,0,0,87,35,63,38,11,4,1,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07112028,材料科學與工程系_重點產業系所招生,D 日,M 碩士,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07112028,材料科學與工程系,D 日,B 四技,472,340,132,0,0,69,29,85,34,88,37,84,31,0,0,0,0,0,0,14,1,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07132044,能源永續科技研究所,D 日,D 博士,15,12,3,0,0,4,1,7,0,1,2,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07132044,能源永續科技研究所,D 日,M 碩士,68,59,9,0,0,34,4,20,4,5,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141017,電機工程系_重點產業系所招生,D 日,D 博士,4,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141017,電機工程系博士班,D 日,D 博士,62,58,4,0,0,13,0,15,2,12,2,4,0,4,0,3,0,7,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141017,電機工程系_工業4.0科技產業碩士專班,D 日,M 碩士,15,11,4,0,0,0,0,11,2,0,2,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141017,電機工程系_電力電子產業研發碩士專班,D 日,M 碩士,23,22,1,0,0,8,1,9,0,5,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141017,電機工程系_重點產業系所招生,D 日,M 碩士,9,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141017,電機工程系_人工智慧視覺技術產業碩士專班,D 日,M 碩士,5,4,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141017,電機工程系_智慧電網產業碩士專班,D 日,M 碩士,9,8,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141017,電機工程系碩士班,D 日,M 碩士,452,374,78,0,0,175,35,157,35,33,7,9,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141017,電機工程系,D 日,B 四技,611,575,36,0,0,110,7,145,10,150,8,153,11,0,0,0,0,0,0,17,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141018,電子工程系博士班,D 日,D 博士,81,75,6,0,0,12,1,16,1,8,2,15,1,10,0,9,1,5,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141018,電子工程系_重點產業系所招生,D 日,D 博士,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141018,電子工程系_電力電子產業研發碩士專班,D 日,M 碩士,21,19,2,0,0,11,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141018,電子工程系_智慧電網產業碩士專班,D 日,M 碩士,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141018,電子工程系_重點產業系所招生,D 日,M 碩士,10,8,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141018,電子工程系碩士班,D 日,M 碩士,535,432,103,0,0,179,60,175,32,64,10,14,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141018,電子工程系,D 日,B 四技,522,461,61,0,0,111,15,116,20,110,17,100,7,0,0,0,0,0,0,24,2,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141019,光電工程研究所_重點產業系所招生,D 日,D 博士,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141019,光電工程研究所,D 日,D 博士,12,9,3,0,0,2,1,2,0,1,1,1,0,0,1,2,0,1,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141019,光電工程研究所,D 日,M 碩士,49,43,6,0,0,24,3,14,3,3,0,2,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141021,電資學士班,D 日,B 四技,22,20,2,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141022,色彩與照明科技研究所,D 日,M 碩士,46,20,26,0,0,12,10,6,13,2,3,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07141022,色彩與照明科技研究所_重點產業系所招生,D 日,M 碩士,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07151023,機械工程系_重點產業系所招生,D 日,D 博士,8,6,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07151023,機械工程系博士班,D 日,D 博士,80,66,14,0,0,9,1,22,3,17,5,6,3,2,1,6,1,4,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07151023,機械工程系_工業4.0科技產業碩士專班,D 日,M 碩士,3,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07151023,機械工程系碩士班,D 日,M 碩士,461,411,50,0,0,198,26,170,16,38,8,5,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07151023,機械工程系_重點產業系所招生,D 日,M 碩士,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07151023,機械工程系,D 日,B 四技,575,531,44,0,0,119,10,128,15,134,7,130,11,0,0,0,0,0,0,20,1,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07151023,機械工程系碩士在職專班,N 職,M 碩士,51,40,11,0,0,11,4,13,4,7,1,7,2,2,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07151024,自動化及控制研究所,D 日,D 博士,12,12,0,0,0,2,0,4,0,1,0,1,0,1,0,2,0,1,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07151024,自動化及控制研究所,D 日,M 碩士,69,61,8,0,0,26,4,26,3,6,1,3,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07151024,自動化及控制研究所_重點產業系所招生,D 日,M 碩士,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07151024,自動化及控制研究所,N 職,M 碩士,50,47,3,0,0,17,0,14,2,13,0,3,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07191012,工業管理系_重點產業系所招生,D 日,D 博士,8,7,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07191012,工業管理系博士班,D 日,D 博士,47,28,19,0,0,7,2,9,7,4,6,1,0,5,2,1,1,1,1,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07191012,工業管理系_重點產業系所招生,D 日,M 碩士,9,3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07191012,工業管理系_工業4.0科技產業碩士專班,D 日,M 碩士,3,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07191012,工業管理系碩士班,D 日,M 碩士,150,78,72,0,0,42,35,33,26,3,10,0,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07191012,工業管理系,D 日,B 四技,272,161,111,0,0,39,22,37,31,43,23,36,31,0,0,0,0,0,0,6,4,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07191012,工業管理系碩士在職專班,N 職,M 碩士,68,39,29,0,0,16,15,21,12,2,2,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07191042,智慧製造科技研究所,D 日,D 博士,11,7,4,0,0,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07191042,智慧製造科技研究所,D 日,M 碩士,72,46,26,0,0,27,14,10,11,9,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07194040,工程學院_先進科技全英語外國學生專班,D 日,B 四技,94,66,28,0,0,20,13,19,6,11,6,11,3,0,0,0,0,0,0,5,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07194040,先進科技全英語學士學位學程,D 日,B 四技,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07194041,全球發展工程學士學位學程,D 日,B 四技,104,86,18,0,0,31,5,22,2,19,4,13,6,0,0,0,0,0,0,1,1,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07199035,高階科技研發碩士在職學位學程,N 職,M 碩士,69,63,6,0,0,26,5,22,1,10,0,5,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07199046,工程學士班,D 日,B 四技,49,35,14,0,0,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07199047,半導體高階經營暨研發碩士在職學位學程,N 職,M 碩士,9,6,3,0,0,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07311038,建築系博士班,D 日,D 博士,34,26,8,0,0,2,0,6,3,5,1,3,1,4,2,4,1,2,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07311038,建築系_重點產業系所招生,D 日,D 博士,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07311038,建築系碩士班,D 日,M 碩士,122,62,60,0,0,21,22,26,23,13,10,2,5,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07311038,建築系_重點產業系所招生,D 日,M 碩士,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07311038,建築系,D 日,B 四技,303,168,135,0,0,39,35,37,37,44,30,38,28,0,0,0,0,0,0,10,5,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07311038,建築系碩士在職專班,N 職,M 碩士,51,35,16,0,0,10,6,10,4,6,2,9,3,0,0,0,1,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07321025,營建工程系_重點產業系所招生,D 日,D 博士,10,7,3,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07321025,營建工程系博士班,D 日,D 博士,49,38,11,0,0,7,2,12,4,11,1,4,2,2,1,2,1,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07321025,營建工程系_重點產業系所招生,D 日,M 碩士,15,9,6,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07321025,營建工程系碩士班,D 日,M 碩士,224,159,65,0,0,71,25,73,34,12,4,3,2,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07321025,營建工程系,D 日,B 四技,378,297,81,0,0,76,25,66,24,70,17,73,14,0,0,0,0,0,0,12,1,30 臺北市,2 技職
113,0022,國立臺灣科技大學,07321025,營建工程系碩士在職專班,N 職,M 碩士,68,49,19,0,0,13,6,11,6,13,3,9,1,2,3,1,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,09171034,醫學工程研究所_重點產業系所招生,D 日,M 碩士,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,09171034,醫學工程研究所,D 日,M 碩士,54,33,21,0,0,15,8,13,10,5,2,0,0,0,1,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,99999015,應用科技學士學位學程,D 日,B 四技,25,23,2,0,0,0,0,4,1,9,1,7,0,0,0,0,0,0,0,3,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,99999036,不分系學士班_不分系學士專班,D 日,B 四技,40,37,3,0,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0022,國立臺灣科技大學,99999036,不分系學士班,D 日,B 四技,68,50,18,0,0,50,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,0023,國立雲林科技大學,01118001,技術及職業教育研究所,D 日,D 博士,57,27,30,0,0,7,7,2,7,7,3,6,4,2,3,2,3,1,3,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,01118001,技術及職業教育研究所,D 日,M 碩士,12,3,9,0,0,1,4,1,2,1,3,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,01118001,技術及職業教育研究所,N 職,M 碩士,22,5,17,0,0,0,8,2,3,1,5,2,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02111013,數位媒體設計系碩士班,D 日,M 碩士,80,35,45,0,0,15,8,12,10,5,17,3,10,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02111013,數位媒體設計系地方創生智能設計碩士在職專班,N 職,M 碩士,30,6,24,0,0,2,12,2,10,1,1,1,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02112011,視覺傳達設計系碩士班,D 日,M 碩士,62,10,52,0,0,3,20,4,14,3,12,0,6,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02112011,視覺傳達設計系,D 日,B 四技,203,34,169,0,0,9,40,9,42,8,42,7,39,0,0,0,0,0,0,1,6,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02112013,數位媒體設計系,D 日,B 四技,246,60,186,0,0,12,47,14,43,9,44,20,38,0,0,0,0,0,0,5,14,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02122007,設計學研究所,D 日,D 博士,102,44,58,0,0,11,9,8,9,7,9,6,8,3,8,5,2,4,13,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02122007,設計學研究所,D 日,M 碩士,22,6,16,0,0,1,7,2,5,3,4,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02122009,創意生活設計系碩士班,D 日,M 碩士,68,19,49,0,0,8,16,3,18,4,12,4,3,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02122009,創意生活設計系,D 日,B 四技,202,39,163,0,0,12,39,11,37,6,41,6,38,0,0,0,0,0,0,4,8,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02122067,跨域整合設計學士學位學程_設計技優專班,D 日,B 四技,76,39,37,0,0,20,20,19,17,0,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02122067,跨域整合設計學士學位學程,D 日,B 四技,33,9,24,0,0,3,9,3,8,3,7,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02123014,工業設計系碩士班,D 日,M 碩士,61,30,31,0,0,11,14,12,12,6,4,1,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02123014,工業設計系,D 日,B 四技,173,68,105,0,0,14,26,14,29,21,23,15,21,0,0,0,0,0,0,4,6,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02192002,文化資產維護系碩士班,D 日,M 碩士,62,24,38,0,0,5,11,6,11,7,9,6,7,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02192002,文化資產維護系,D 日,B 四技,248,63,185,0,0,14,57,16,49,15,34,11,33,0,0,0,0,0,0,7,12,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02192002,文化資產維護系_香港二技專班,D 日,C 二技,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02199017,設計學院_設計技優專班,D 日,B 四技,86,50,36,0,0,0,0,1,0,21,19,21,16,0,0,0,0,0,0,7,1,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02311004,應用外語系碩士班,D 日,M 碩士,48,15,33,0,0,5,12,6,10,2,7,2,4,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02311004,應用外語系,D 日,B 四技,266,81,185,0,0,24,37,14,49,17,49,24,41,0,0,0,0,0,0,2,9,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02311004,應用外語系_香港二技專班,D 日,C 二技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02311004,應用外語系碩士在職專班,N 職,M 碩士,36,8,28,0,0,3,15,1,3,0,4,3,4,1,2,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02322003,漢學應用研究所,D 日,M 碩士,32,17,15,0,0,4,7,9,3,3,5,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,02322003,漢學應用研究所,N 職,M 碩士,19,9,10,0,0,0,0,2,4,3,4,4,2,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04111018,會計系博士班,D 日,D 博士,16,7,9,0,0,2,4,2,1,1,0,1,1,1,1,0,1,0,1,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04111018,會計系碩士班,D 日,M 碩士,46,20,26,0,0,9,14,10,12,1,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04111018,會計系,D 日,B 四技,210,51,159,0,0,13,38,11,40,14,35,13,44,0,0,0,0,0,0,0,2,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04111018,會計系碩士在職專班,N 職,M 碩士,26,1,25,0,0,1,13,0,11,0,0,0,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04121024,財務金融系博士班,D 日,D 博士,25,17,8,0,0,3,0,4,0,3,2,3,1,1,2,1,2,2,1,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04121024,財務金融系碩士班,D 日,M 碩士,64,19,45,0,0,6,17,10,24,3,4,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04121024,財務金融系,D 日,B 四技,224,64,160,0,0,18,39,11,44,16,38,17,37,0,0,0,0,0,0,2,2,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04121024,財務金融系碩士在職專班,N 職,M 碩士,62,28,34,0,0,11,14,8,16,4,2,2,1,3,1,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04131019,企業管理系博士班,D 日,D 博士,86,52,34,0,0,13,7,10,5,8,6,6,5,9,4,4,4,2,3,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04131019,企業管理系碩士班,D 日,M 碩士,140,43,97,0,0,19,43,19,40,4,11,1,3,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04131019,企業管理系,D 日,B 四技,210,53,157,0,0,15,40,10,37,10,38,18,40,0,0,0,0,0,0,0,2,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04131019,企業管理系,D 日,C 二技,56,12,44,0,0,0,0,0,0,5,23,7,21,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04131019,企業管理系碩士在職專班,N 職,M 碩士,76,43,33,0,0,22,15,6,9,9,6,4,1,2,2,0,0,0,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04131022,國際管理學士學位學程,D 日,B 四技,91,23,68,0,0,8,21,5,18,3,14,7,13,0,0,0,0,0,0,0,2,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04131057,產業經營專業博士學位學程,D 日,D 博士,18,15,3,0,0,2,1,3,1,3,0,3,1,2,0,1,0,1,0,0,0,09 雲林縣,2 技職
113,0023,國立雲林科技大學,04131058,高階管理碩士在職學位學程,N 職,M 碩士,48,32,16,0,0,11,7,19,8,2,1,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職
